,sentence,label
10112, 근데 요즘 그런 여자들 진짜 존나 없다 일단 사내에도 괜찮은 여자들은 이미 다 결혼했거나 남친이 있고,6
10113,씨발 존나 무섭네유관순 열사님 ㅠㅠ,6
10114,나도 결국 간부들한테 놀아났던 희생양이었어. 기분이 좋지 않아.,4
10115,정은이한테 꿈깨라고 전해라 ㅋㅋ 그럴일없다미국이 미쳤다고 우리 받아주노?,6
10116,선생님이 나의 고민을 아시고 나를 부르셨어.,0
10117,친구가 다이어트를 시작한다는 이야기를 들었더니 너무 화가 나.,2
10118,결국 학교폭력 때문에 자퇴하고 말았어. 이겨낼 수 있을 줄 알았는데 너무 슬퍼.,1
10119,이직한 회사는 분위기가 너무 좋아 일할 맛이 나.,0
10120,오늘 주치의한테 점점 좋아지고 있다는 소식을 들었어. 정말 기뻐.,0
10121,우리 아이를 위해서라면 무엇이든 해주고 싶지만 돈이 없어 해주지 못하는 나 자신이 미워.,4
10122,내 결혼식을 하던 중 시간이 지체되었다며 빨리 끝내라고 해. 너무 분노가 치밀어 올라.,2
10123,이제 고등학생인데 벌써 진로를 결정하라니 귀찮아.,2
10124,아내는 대단해. 승진해서 연봉이 또 올랐어.,5
10125,오늘 친구들한테 맞아서 코피가 났어.,5
10126,자식들을 위해서 살다 보니 내 건강 하나 챙길 겨를이 없었어. ,4
10127,친구가 명품 가방 다들 하나씩 있다 고해서 이번에 무리하게 사고 말았어.,5
10128,아내가 나 몰래 큰 빚을 가지고 있다고 했어. 너무 충격적이고 힘들어.,1
10129,친척들과 다 같이 바비큐 파티를 했어.,0
10130,같이 당구를 치던 친구가 얼마 전에 세상을 떠났어.,1
10131,아무도 내 따돌림을 해결해줄 수 없어. 우리 가족이나 선생님도 마찬가지지.,1
10132,아빠의 막말 때문에 자존감이 낮아지는 것 같아 우울해.,1
10133,나를 괴롭혀왔던 무리들이 없어져서 이제는 맘 편히 반 친구들과도 어울려보고 싶어졌어.,0
10134,"슬슬 정부 씹고, 대구가 잘해서 극복했다는 니우스 뿌리가 ㅎㅎㅎ",6
10135,친구한테 나도 모르게 좋아한다고 해버렸어. 친구들이 놀릴 거 같아.,5
10136,내 애인은 내가 공감해주기를 바라면서 힘든 점을 다 얘기하는 것 같아.,2
10137,7년 휴직했는데 연봉만 따져도 2.7억임.,6
10138,잦은 과제를 하느라 잠이 부족해서 요즘 너무 피곤해.,4
10139,드디어 그 기업이 우리 회사랑 인수합병이 된대. 굉장해!,0
10140,암 말기여서 아무리 항암치료를 받아도 완치가 되지 않을 거 같아서 너무 우울해.,1
10141,학교에 불편한 사람이 없어서 너무 마음이 편하고 여유로워.,0
10142,나는 사람의 감정을 함부로 판단하면서 따돌리는 애들이 정말 증오스러워.,5
10143,자녀들이 재산 분배 얘기만 하면 나는 불쾌해져.,2
10144,오늘 병원 의사를 만나서 건강상담을 했는데 건강 유지하려면 꾸준히 운동만 하면 된다니 기분이 좋아.,0
10145,진로를 생명과학 분야로 정하고 나니까 과학에 흥미가 더 생겼어.,0
10146,결국 매형이 치매로 인해 누나의 존재마저 잊어버리게 됐어.,1
10147,절친이라고 생각했던 친구가 다른 사람들에게 내 험담을 말하고 다녔다니 배신감이 들어.,4
10148,오늘 등산 모임에서 가는 곳이 내 고향이라 오랜만에 고향 풍경을 볼 생각에 신이 나네.,0
10149,우리 딸 아이는 추석 때 여행 가자며 안달하는데 나는 다음에 가자고 했지.,2
10150,남자 친구가 가끔 나를 너무 힘들게 해.,5
10151,건강해서 장수할 거라는 말을 들었지만 여생을 어떻게 보내야할지 혼란스러워.,5
10152,현식이를 친한 친구라고 생각했는데 나한테 솔직하지 않은 것을 알고서 배신감을 느꼈어.,4
10153,쪽빠리는 답없음,6
10154,우리 팀장님은 남자와 여자의 할 일이 따로 있다고 생각해서 내가 하고 싶은 일을 할 수가 없어. 너무 답답해.,2
10155,그렇게 금연하라고 해도 못 끊는 남편 때문에 화가 나.,2
10156,지인이 건강보조식품을 파는데 좋다고 해서 샀더니 알고 보니 가격을 두 배나 비싸게 팔았더라고. 너무 배신감 들어.,4
10157,내가 우리 아들때문에 구역질이 나.,2
10158,오늘 내가 좋아하는 사람이 내게 말을 건네 왔는데 너무 당황해서 고백하지 못했는데 지금 너무 후회가 돼.,5
10159,내 여자 친구가 트랜스젠더였다는 사실이 믿기지가 않네.,3
10160,아내 때문에 너무 짜증이 나네.,2
10161,모르는 문제가 나왔는데 빈 답안지로 제출했어. 찍기라도 해야 했는데 후회돼,5
10162,우리 와이프는 왜 그런지 모르겠어.,2
10163,시험에 자신이 없어서 일부러 아픈 척을 하고 학교를 안 갔어. 해방감이 들었어.,2
10164,하여간 존나 개병신같은 한녀네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 손봐라 씨발 ㅋㅋㅋㅋㅋㅋㅋㅋ,6
10165,옛 애인이 나를 힘들게 했어. 그래도 그 사람은 좋은 사람 만났으면 좋겠어.,3
10166,아들이 자꾸 말썽만 피워서 너무 속상하고 슬퍼.,1
10167,나 때문에 고생한 우리 부모님을 호강시켜 드릴 거야.,4
10168,엊그제 위내시경을 했는데 암으로 의심되는 덩어리가 보여서 다시 검사 받아봐야할 것 같아.마음이 초조해.,3
10169,우리 가족 성격은 느긋해서 싸울 일이 없는 것 같아서 좋아.,0
10170,저새끼 일베 ㅎㅓㅅ한듯 ㅋㅋㅋㅋㅋㅋㅋ,6
10171,팀원들이 열심히 참여를 안 해줘서 속상해!,2
10172,"몽골한테 ""최근에"" 250년간 지배당하고 집단강간을 당했는데 동양피가 하나도 안섞였다고 쌩어거지 떠는 초졸또라이보소 엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ. 니가 말하고도 너무 어거지라 좀 부끄럽지?? 엌ㅋㅋㅋㅋㅋㅋ",6
10173,내일도 학교에서 가서 괴롭힘 당할 생각을 하면 차라리 죽고 싶어.,1
10174,가장 친한 동기가 갑자기 회사를 그만둬서 너무 외롭고 당황스러워.,5
10175,반 친구들이 나에게도 잘못이 있다고 얘기해서 너무 속상해.,5
10176,엄마가 걱정할까 봐 학교에서 잘 지낸다고 했어. 거짓말하지 말았어야 했는데.,1
10177, 역시  도로위든 어디든 기운 안젛은 새끼는  걸러야되는게 진리인거 같다 ..,6
10178,아내가 다른 남자를 만나는 것 같아. 외도 생각만 해도 혐오스러워.,5
10179,요즘 걱정되는 점이 있어.,3
10180,아내와 다툼이 있었는데 서로 말도 안 하고 있어. 너무 슬프다.,1
10181,신혼여행을 준비하는데 서로 의견이 맞지 않아서 걱정돼.,3
10182,내 아들이 자꾸 날 속이고 있는 것 같아. 말이 안되는 이야기를 반복해.,2
10183,건강에 관련하여 너무 많은 정보의 홍수로 혼란스러운 일을 겪고 있어.,3
10184,씨발넘들,6
10185,건강검진을 받았는데 암이라네. 수술하지 않으면 위험할 수도 있다고 하니 어떻게 해야할지 혼란스러워.,5
10186,이렇게 어려운 영어는 대체 왜 배워야 하는 건지 모르겠어.,4
10187,아빠 지갑에서 돈을 조금 훔쳤는데 아빠가 나를 대하는 행동이 달라져서 당황스러워.,5
10188,나는 가족들이랑 있을때 가장 편안해.,0
10189,요즘은 무릎은 너무 시큰거려서 관절염에 걸린 게 아닐까 걱정돼.,3
10190,다행이야. 내가 이번에 상사에게 제시한 방안이 괜찮았나 봐.,0
10191,아이가 태어난 후 처음으로 아내와 단둘이 여행을 가게 되었어.,0
10192,아내가 남자와 자주 연락을 하는 것 같아 불안해.,3
10193,어제 건강검진을 했는데 결과가 어떻게 나올지 걱정돼,3
10194,저녁 먹고 아내랑 산책하는 게 요즘 사는 낙이야.,0
10195,심부전증으로 쓰러진 후 이제 나이를 먹은 것을 느끼고 자신감도 떨어지니 눈물이 나려 해.,1
10196,질렀으면 끝을 봐야지 ㅆㅂ 만나자해서 이야기해라 머리채 잡고 내가 너 좋와하면 안되냐 그담 허리띠를 풀고....,6
10197,나 진짜 이번에는 수학공부만 했는데도 수학 점수가 하나도 안 올랐어.,2
10198,옛날에는 활기 있고 밝았는데 지금은 힘이 하나도 없어.,1
10199,내가 아무리 열심히 해도 승진의 기회는 안 주어질 것 같아서 슬퍼.,1
10200,이제는 아내가 나를 그냥 내버려 두면 좋겠어. 더 이상 부딪히고 싶지 않아.,2
10201,배우자와 너무 크게 싸웠어. 이혼하자고 할까 걱정돼.,3
10202,아직 보험 가입을 못했어. 그래서 불안하고 안달이 나.,2
10203,진짜 본인애니보고 딸치게 생긴 씹덕 얼굴상 얼굴깐글에 욕도 박을수있으니 김치응딩이 ㅅㅌㅊ,6
10204,학교에서 따돌림 당하는 친구가 나에게 부탁을 했을 때 거절할 수 없었어.,3
10205,회사에서 나에게 돈을 쥐어주고 자신들의 잘못을 덮어쓰라고 해.,4
10206,이제 더 이상 모임도 없고 친구들도 손주들 보느라 바쁘다고 하고 삶이 재미가 없어.,1
10207,나를 시기하는 친구를 따돌리고 싶어서 다른 친구들에게 그 애에 대한 거짓말을 했어.,2
10208,야이 빙신아 천조국은 석유도 나니까 땅이 기름지지 ㅉㅉ,6
10209,딸이 교통사고로 나보다 일찍 세상을 떠나서 슬퍼.,1
10210,언제 죽을지 몰라 두려워.,3
10211,내가 아무리 성적이 올라도 나보다 잘하는 애들이 많아서 자괴감이 들어.,3
10212,요즘 너무 피곤해서 쓰러질까봐 걱정돼.,3
10213,평소 내게 잘하지 않았던 아들이 내 자산을 자기 것처럼 생각해서 분노가 치밀어.,2
10214,새차 준다고 하니까 저 ㅈㄹ 하지 ㅅㅂ세기,6
10215,딸은 학원비가 필요할 때만 와서 말을 걸어서 서운하더라고.,5
10216,친구들이랑 같이 과외를 받기로 했는데 부모님께 어떻게 말해야 할지 고민이야.,3
10217,어차피 나도 죽을 텐데 다 부질없다는 생각이 들어서 요즘 힘들어.,1
10218,난 항상 현재가 아닌 미래를 보며 살아왔어. 너무 현재를 즐기며 살지 못한 것 같아 후회가 돼.,1
10219,개드립이지? 댓글 1페이지에 오타라고 써놨는데 으휴,6
10220,회사 사람들 모두 그가 결혼한다는 사실을 알고 있는데 나만 그 사실을 몰랐어서 당황했어.,5
10221,하필 오늘 야근이라 늦게 집에 가야해서 불안해.,3
10222,늙은 사람을 차별하는 말을 들어도 아무 말도 못하는 내가 싫어.,5
10223,직장 동료가 프린트 용지를 자꾸 집에 가져 가. 친한 동료였는데 너무 실망스러워.,1
10224,내 꿈은 승무원인데 주변에서 나랑 안 맞는다고 포기하라 해서 기분이 안 좋아.,4
10225,우리가족은 정말 화목하고 행복한 가족이야.,0
10226,아내와 아들 그리고 나와 딸이 팀을 나누어 저녁 식사 내기 배드민턴을 하는 중인데 행복해.,0
10227,저녁에 고기로 폭식을 했더니 기어코 사달이 났네. 아이고 배야.,3
10228,그동안 괴롭힘을 당해 학교 생활이 힘들기만 했는데 가해자들이 전학을 가서 상황이 달라졌어.,0
10229,다른 사람이 나를 흉볼 때마다 내가 너무 쓸모 없는 사람인 것 같아 걱정 돼.,1
10230,수석으로 졸업한 친구를 보니 괜히 내 자신이 후회스러워.,1
10231,코로나바이러스 때문에 불편한 점이 많아. 방역수칙 지키느라 힘들기도 하고.,2
10232,간경변 진단을 받아서 좋아하는 술을 못 마시게 되었어. 너무 슬퍼.,1
10233,수능 끝나면 홀가분하게 친구들이랑 여행가고 싶었는데 재수하게 되었어.,3
10234, 베이비부머 전부 뒤져야 가능한 일이다 한국에선,6
10235,과체중이어서 체중조절이 필요할 것 같아.,5
10236,원래 진중권은 미친놈만 보면 짖는 개 그 자체였음문재앙이 그래도 멀쩡할 때는 가만히 있다가누가 봐도 명백히 치매걸린 미친개가 되어버린 지금은앞장서서 짖어 댐노무현도 살아 생전엔 미친짓 했을때진중권한테 존나 욕처먹고 노빠들이 진중권 극딜 깠었대,6
10237,아빠가 당뇨 진단 후에 우울해하시고 웃지도 않으셔서 걱정돼.,3
10238,나 내일까지 숙제 있었는데 미루고 미루다가 오늘 시작해서 방금 다 끝냈어.,0
10239,부모님이 내가 좋은 회사에 취직해도 결혼으로 잔소리를 할 거 같아.,2
10240,전교 일 등을 했는데 선생님이 잘못 채점을 하셔서 이 등이 되었어. 일 등이 아니어서 슬퍼.,1
10241,나는 와이프랑 편안한 관계가 아닌 거 같아. 서로 바라보고 웃어 본지가 언제인지 모르겠어.,1
10242,입사를 했는데 원하는 부서에 배정받지 못했어.,1
10243,아들이 재수 끝에 간절히 원하던 명문대학교에 합격해서 정말 행복해.,0
10244,아내가 돈 때문에 무릎 퇴행성관절염을 방치하다가 큰 수술을 받게 됐어. 돈이 뭔지 마음이 안 좋아.,1
10245,새 여자 친구가 있는데 전 여자 친구에게 연락이 오니까 신경 쓰여.,5
10246,선생님이 갑자기 내 이름을 부르면 왠지 불안해.,3
10247,틀딱 씨발새끼들아 다꺼져라 냄새나니까,6
10248,담임 선생님 계실 땐 친한 척 하면서 선생님이 없을 때 날 못살게 구는 애들 때문에 서러워.,2
10249,집안 큰어른들을 부양하면서 아래로 독립 못한 약관 아들이 있는데 십년 전 사업이 망하고 대학에서 강의하다가 코로나 이후 그것도 못 하게 되어서 경제적으로 매우 힘들어,4
10250,건강도 그렇지만 정신도 조금 이상해진 것 같아.,3
10251,집사람이 병원에서 시한부 판정을 받았어. 그동안 가정을 위해 얼마나 열심히 가정을 꾸려왔는데. ,1
10252,쓰레기들 정화좀 시킵시다.,6
10253,쉬는 시간에 선생님 몰래 같은 반 애들이 친구를 때리는 걸 봐서 화가 났어.,2
10254,지저분하고 더러워서 못 살겠어.,2
10255,어깨 관절이 아파서 고생했는데 요즘 좀 나아져서 기분이 좋아.,0
10256,아내의 성격에 대해서 다 안다고 생각했는데 이럴 줄 알았다면 결혼하지 말걸 하는 후회가 밀려오네.,1
10257,오늘 처음 학교 갔는데 아무와도 말을 섞지 못해서 실망이야. 기대했는데.,1
10258,아기를 겨우 재워서 조심스레 침대에 눕혔는데 또 깰까 봐 불안해.,3
10259,그럼 마리아 보지가 스타게이트였노?,6
10260,나를 따돌린 친구들이 퇴학 처리 될 거래. 속이 후련해.,0
10261,아내와 언쟁을 하면 이따금 이성을 잃고 화를 내는 모습을 보는데 그럴 때면 환멸을 느껴.,1
10262,사회적 격리 때문에 바깥에서 동창들 만나기가 꺼려졌는데 카톡이 살렸네.,0
10263,아내가 나와 싸우고 집을 나갔어. 너무 걱정된다.,3
10264,내가 모든 노력을 투자한 업무가 무의미해져 버려서 너무 슬퍼.,1
10265,아내가 먼지에 민감한데 딸이 강아지를 돌봐달라며 맡겼어. 상의도 없이 맡겨서 화가 나.,2
10266,이틀 뒤가 수술인데 마음이 영 우울하네.,1
